Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 青海卫视, URL: http://119.163.199.98:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: 青海卫视, URL: http://39.98.201.151:9090/udp/225.1.8.157:8184$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 青海卫视, URL: http://kxrj.site:1333/86/mg.php?id=qhws$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 青海卫视, URL: http://124.128.73.58:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 青海卫视, URL: http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 青海卫视, URL: http://58.221.214.82:9901/tsfile/live/0018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 青海卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.157:8184$组播源, Date: None, Resolution: None, Response Time: 2822 ms
Name: 青海卫视, URL: http://dd.ddzb.fun/php/migu.php?id=qhws$订阅源, Date: None, Resolution: None, Response Time: 596 ms
Name: 青海卫视, URL: http://61.145.208.64:9003//hls/74/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 570 ms
Name: 青海卫视, URL: http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: 青海卫视, URL: http://121.33.239.242:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 青海卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_QINGHAI/G_QINGHAI.m3u8$订阅源, Date: None, Resolution: None, Response Time: 305 ms
Name: 青海卫视, URL: http://220.249.114.102:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 青海卫视, URL: http://183.94.146.109:2222/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 青海卫视, URL: http://219.159.194.131:8181/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6201 ms
Name: 青海卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 325 ms
Name: 青海卫视, URL: http://183.94.146.109:2222/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 青海卫视, URL: http://120.76.248.139/live/bfgd/4200000111.m3u8$订阅源, Date: None, Resolution: None, Response Time: 436 ms
Name: 青海卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.51:5999$组播源, Date: None, Resolution: None, Response Time: 3103 ms
Name: 青海卫视, URL: http://60.210.100.54:352/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1185 ms
Name: 青海卫视, URL: http://vod.hnqczh.cn:808/hls/34/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 384 ms
Name: 青海卫视, URL: http://122.9.151.210:2669/rtp/238.255.2.51:5999$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 山东卫视, URL: http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 513 ms
Name: 山东卫视, URL: http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 402 ms
Name: 山东卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 319 ms
Name: 山东卫视, URL: http://111.61.236.247:9081/hls/31/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 山东卫视, URL: http://123.129.70.178:9901/tsfile/live/0018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 449 ms
Name: 山东卫视, URL: http://60.255.240.247:8090/live/sdwsH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 470 ms
Name: 山东卫视, URL: http://119.36.148.115:59901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: 山东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.138:8148$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 山东卫视, URL: http://112.102.217.173:9003//hls/48/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 723 ms
Name: 山东卫视, URL: http://121.33.239.242:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 山东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.50:8052$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 山东卫视, URL: http://123.182.60.29:9002/hls/32/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 631 ms
Name: 山东卫视, URL: http://123.138.22.30:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 山东卫视, URL: http://202.100.46.58:9901/tsfile/live/1026_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 山东卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265019$订阅源, Date: None, Resolution: None, Response Time: 3375 ms
Name: 山东卫视, URL: http://218.13.170.98:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1991 ms
Name: 山东卫视, URL: http://223.241.247.214:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1511 ms
Name: 山东卫视, URL: http://120.224.178.16:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2109 ms
Name: 山东卫视, URL: http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 山东卫视, URL: http://124.128.73.58:9901/tsfile/live/0107_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 山东卫视, URL: http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2165 ms
Name: 山东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 325 ms
Name: 山东卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 305 ms
Name: 山东卫视, URL: http://58.221.214.82:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 山东卫视, URL: http://58.220.219.14:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 山东卫视, URL: http://58.48.37.158:1111/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: 山东卫视, URL: http://59.173.243.210:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 968 ms
Name: 山东卫视, URL: http://58.216.229.130:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 517 ms
Name: 山东卫视, URL: http://dd.ddzb.fun/php/migu.php?id=sdws$订阅源, Date: None, Resolution: None, Response Time: 596 ms
Name: 山东卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.138:8148$组播源, Date: None, Resolution: None, Response Time: 2822 ms
Name: 山东卫视, URL: http://61.145.208.64:9003//hls/33/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 570 ms
Name: 山东卫视, URL: http://220.249.114.102:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 山东卫视, URL: http://223.105.252.8/PLTV/4/224/3221228124/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4465 ms
Name: 山东卫视, URL: http://223.105.252.8/PLTV/4/224/3221227448/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4465 ms
Name: 山东卫视, URL: http://223.105.252.8/PLTV/1/224/3221227517/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4465 ms
Name: 山东卫视, URL: http://223.105.252.8/PLTV/3/224/3221228315/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4465 ms
Name: 山东卫视, URL: http://122.9.151.210:2669/rtp/238.255.2.97:5999$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 山东卫视, URL: http://119.163.199.98:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: 山东卫视, URL: http://vod.hnqczh.cn:808/hls/35/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 384 ms
Name: 山东卫视, URL: http://14.154.191.109:4022/udp/239.77.1.142:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 21 ms
Name: 山东卫视, URL: http://219.159.194.131:8181/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6201 ms
Name: 山东卫视, URL: http://60.210.100.54:352/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1185 ms
Name: 山东卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.97:5999$组播源, Date: None, Resolution: None, Response Time: 3103 ms
Name: 山东卫视, URL: http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 807 ms
Name: 山东卫视, URL: http://14.154.191.109:4022/udp/239.77.0.94:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 21 ms
Name: 山西卫视, URL: http://112.102.217.173:9003//hls/61/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 723 ms
Name: 山西卫视, URL: https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/i1sh8sV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1047 ms
Name: 山西卫视, URL: http://121.33.239.242:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 山西卫视, URL: http://58.220.219.14:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 山西卫视, URL: http://111.61.236.247:9081/hls/47/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 山西卫视, URL: http://123.138.22.30:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 山西卫视, URL: http://183.3.134.56:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 380 ms
Name: 山西卫视, URL: http://58.216.229.130:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 517 ms
Name: 山西卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 319 ms
Name: 山西卫视, URL: http://218.13.170.98:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1991 ms
Name: 山西卫视, URL: http://119.36.148.115:59901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: 山西卫视, URL: http://124.128.73.58:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 山西卫视, URL: http://124.128.73.58:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 山西卫视, URL: http://223.241.247.214:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1511 ms
Name: 山西卫视, URL: http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2165 ms
Name: 山西卫视, URL: http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 山西卫视, URL: http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3217 ms
Name: 山西卫视, URL: http://58.221.214.82:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 山西卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.155:8172$组播源, Date: None, Resolution: None, Response Time: 2822 ms
Name: 山西卫视, URL: http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 山西卫视, URL: http://183.94.146.109:2222/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 山西卫视, URL: http://122.9.151.210:2669/rtp/238.255.2.71:5999$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 山西卫视, URL: http://60.210.100.54:352/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1185 ms
Name: 山西卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.71:5999$组播源, Date: None, Resolution: None, Response Time: 3103 ms
Name: 山西卫视, URL: http://vod.hnqczh.cn:808/hls/47/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 384 ms
Name: 山西卫视, URL: http://115.48.61.207:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 404 ms
Name: 陕西卫视, URL: http://112.102.217.173:9003//hls/68/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 723 ms
Name: 陕西卫视, URL: http://121.33.239.242:9901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 陕西卫视, URL: http://123.138.22.30:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 陕西卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 陕西卫视, URL: https://api.livednow.org/migu/738910838?sign=gAAAAABnJcJqOtVCdd8WAn4DUT3VSbQHyfe5YFbUoqjsj_bS5O0aue2z6CSXEwpR856Z7BWlzxU-e48aeBfTOpdvGCnMnnjR8JmShiQd8oXFM-hTre-JgsjlvAzznm1jDoaQZsP8S-DAbqZK_jtrsaKSodpssxZZqCQjAazFU9B7A5GIEqWa9YF3LDLXONSmsFB7J7d9UM0FZx-CpzgBS2AhX8uO40kd0A%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 陕西卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=sxws$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 陕西卫视, URL: http://218.13.170.98:9901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1991 ms
Name: 陕西卫视, URL: http://111.61.236.247:9081/hls/46/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 陕西卫视, URL: http://202.100.46.58:9901/tsfile/live/1017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 陕西卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 319 ms
Name: 陕西卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_7.m3u8$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 陕西卫视, URL: http://110.53.218.182:9902/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 388 ms
Name: 陕西卫视, URL: http://kxrj.site:1333/86/mg.php?id=sxws$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 陕西卫视, URL: http://124.128.73.58:9901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 陕西卫视, URL: http://223.241.247.214:9901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1511 ms
Name: 陕西卫视, URL: http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 陕西卫视, URL: http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 638 ms
Name: 陕西卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 305 ms
Name: 陕西卫视, URL: http://dd.ddzb.fun/php/migu.php?id=sxws$订阅源, Date: None, Resolution: None, Response Time: 596 ms
Name: 陕西卫视, URL: http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2165 ms
Name: 陕西卫视, URL: http://61.145.208.64:9003//hls/62/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 570 ms
Name: 陕西卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.154:8140$组播源, Date: None, Resolution: None, Response Time: 2822 ms
Name: 陕西卫视, URL: http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 陕西卫视, URL: http://220.249.114.102:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 陕西卫视, URL: http://220.249.114.102:9901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 陕西卫视, URL: http://183.94.146.109:2222/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 陕西卫视, URL: http://60.210.100.54:352/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1185 ms
Name: 陕西卫视, URL: http://122.9.151.210:2669/rtp/238.255.2.81:5999$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 陕西卫视, URL: http://vod.hnqczh.cn:808/hls/46/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 384 ms
Name: 陕西卫视, URL: http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 978 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 513 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 402 ms
Name: 四川卫视, URL: http://117.27.190.42:9998/tsfile/live/23260_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 416 ms
Name: 四川卫视, URL: http://123.182.60.29:9002/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 631 ms
Name: 四川卫视, URL: http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 519 ms
Name: 四川卫视, URL: http://202.100.46.58:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 四川卫视, URL: http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3217 ms
Name: 四川卫视, URL: http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1361 ms
Name: 四川卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 319 ms
Name: 四川卫视, URL: http://221.0.78.198:1681/hls/10244/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 575 ms
Name: 四川卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000004000006119$订阅源, Date: None, Resolution: None, Response Time: 3375 ms
Name: 四川卫视, URL: http://123.166.61.70:8003/hls/24/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 463 ms
Name: 四川卫视, URL: http://39.98.201.151:9090/udp/225.1.8.142:8288$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 四川卫视, URL: http://60.255.240.247:8090/live/scwsH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 470 ms
Name: 四川卫视, URL: http://119.36.148.115:59901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: 四川卫视, URL: http://123.138.22.30:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: 四川卫视, URL: http://111.61.236.247:9081/hls/35/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 四川卫视, URL: http://218.13.170.98:9901/tsfile/live/1011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1991 ms
Name: 四川卫视, URL: http://112.102.217.173:9003//hls/50/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 723 ms
Name: 四川卫视, URL: http://58.216.229.130:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 517 ms
Name: 四川卫视, URL: http://121.33.239.242:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 四川卫视, URL: http://111.14.181.15:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 493 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1511 ms
Name: 四川卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2422 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1557 ms
Name: 四川卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 305 ms
Name: 四川卫视, URL: http://119.163.199.98:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: 四川卫视, URL: http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2165 ms
Name: 四川卫视, URL: http://59.173.243.210:9901/tsfile/live/1037_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 968 ms
Name: 四川卫视, URL: http://58.221.214.82:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 四川卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.142:8288$组播源, Date: None, Resolution: None, Response Time: 2822 ms
Name: 四川卫视, URL: http://58.220.219.14:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 四川卫视, URL: http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 10668 ms
Name: 四川卫视, URL: http://223.105.252.8/PLTV/4/224/3221228171/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4465 ms
Name: 四川卫视, URL: http://115.48.61.207:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 404 ms
Name: 四川卫视, URL: http://60.210.100.54:352/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1185 ms
Name: 四川卫视, URL: http://219.159.194.131:8181/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 6201 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: 四川卫视, URL: http://61.145.208.64:9003//hls/27/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 570 ms
Name: 四川卫视, URL: http://vod.hnqczh.cn:808/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 384 ms
Name: 四川卫视, URL: http://122.9.151.210:2669/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 3110 ms
Name: 四川卫视, URL: http://14.154.191.109:4022/udp/239.77.0.159:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 21 ms
Name: 四川卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 3103 ms
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 513 ms
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 402 ms
Name: 深圳卫视, URL: http://111.61.236.247:9081/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.43:8020$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: 深圳卫视, URL: http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 885 ms
Name: 深圳卫视, URL: http://121.33.239.242:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 935 ms
Name: 深圳卫视, URL: http://123.129.70.178:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 449 ms
Name: 深圳卫视, URL: http://218.13.170.98:9901/tsfile/live/1005_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1991 ms
Name: 深圳卫视, URL: http://119.163.199.98:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2301 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.145:9244$订阅源, Date: None, Resolution: None, Response Time: 928 ms
